 4.169956e+02 1.121693e-05 1.974398e-06 7.643540e-06 4.696514e-05 0.000000e+00 6.780001e-05
 4.194882e+02 1.123763e-05 1.966627e-06 7.600743e-06 4.705095e-05 0.000000e+00 6.785595e-05
 4.222994e+02 1.126065e-05 1.957932e-06 7.552872e-06 4.714655e-05 0.000000e+00 6.791800e-05
 4.249295e+02 1.128189e-05 1.949862e-06 7.508459e-06 4.723488e-05 0.000000e+00 6.797509e-05
 4.276024e+02 1.130318e-05 1.941724e-06 7.463691e-06 4.732357e-05 0.000000e+00 6.803216e-05
 4.302370e+02 1.132388e-05 1.933767e-06 7.419925e-06 4.740995e-05 0.000000e+00 6.808752e-05
 4.327899e+02 1.134368e-05 1.926116e-06 7.377857e-06 4.749267e-05 0.000000e+00 6.814031e-05
 4.353182e+02 1.136303e-05 1.918596e-06 7.336522e-06 4.757366e-05 0.000000e+00 6.819180e-05
 4.379209e+02 1.138270e-05 1.910914e-06 7.294309e-06 4.765608e-05 0.000000e+00 6.824400e-05
 4.406194e+02 1.140282e-05 1.903013e-06 7.250901e-06 4.774053e-05 0.000000e+00 6.829727e-05
 4.433088e+02 1.142261e-05 1.895203e-06 7.208002e-06 4.782370e-05 0.000000e+00 6.834951e-05
 4.458773e+02 1.144126e-05 1.887802e-06 7.167364e-06 4.790222e-05 0.000000e+00 6.839865e-05
 4.483573e+02 1.145905e-05 1.880711e-06 7.128436e-06 4.797719e-05 0.000000e+00 6.844539e-05
 4.508991e+02 1.147706e-05 1.873499e-06 7.088848e-06 4.805320e-05 0.000000e+00 6.849260e-05
 4.536039e+02 1.149597e-05 1.865885e-06 7.047066e-06 4.813316e-05 0.000000e+00 6.854209e-05
 4.563748e+02 1.151510e-05 1.858149e-06 7.004625e-06 4.821412e-05 0.000000e+00 6.859199e-05
 4.590023e+02 1.153300e-05 1.850874e-06 6.964719e-06 4.829000e-05 0.000000e+00 6.863859e-05
 4.614418e+02 1.154942e-05 1.844172e-06 6.927961e-06 4.835968e-05 0.000000e+00 6.868123e-05
 4.638816e+02 1.156565e-05 1.837519e-06 6.891477e-06 4.842866e-05 0.000000e+00 6.872330e-05
 4.665435e+02 1.158314e-05 1.830316e-06 6.851986e-06 4.850310e-05 0.000000e+00 6.876855e-05
 4.694104e+02 1.160174e-05 1.822624e-06 6.809820e-06 4.858235e-05 0.000000e+00 6.881653e-05
 4.718497e+02 1.161736e-05 1.816132e-06 6.774239e-06 4.864903e-05 0.000000e+00 6.885677e-05
 4.743333e+02 1.163309e-05 1.809572e-06 6.738289e-06 4.871623e-05 0.000000e+00 6.889718e-05
 4.770362e+02 1.165000e-05 1.802489e-06 6.699480e-06 4.878857e-05 0.000000e+00 6.894055e-05
 4.798816e+02 1.166758e-05 1.795096e-06 6.658976e-06 4.886386e-05 0.000000e+00 6.898551e-05
 4.822920e+02 1.168229e-05 1.788884e-06 6.624942e-06 4.892695e-05 0.000000e+00 6.902307e-05
 4.847415e+02 1.169708e-05 1.782618e-06 6.590619e-06 4.899043e-05 0.000000e+00 6.906074e-05
 4.874491e+02 1.171323e-05 1.775745e-06 6.552980e-06 4.905986e-05 0.000000e+00 6.910182e-05
 4.903448e+02 1.173029e-05 1.768459e-06 6.513076e-06 4.913328e-05 0.000000e+00 6.914510e-05
 4.927307e+02 1.174418e-05 1.762503e-06 6.480465e-06 4.919312e-05 0.000000e+00 6.918027e-05
 4.951634e+02 1.175819e-05 1.756476e-06 6.447463e-06 4.925356e-05 0.000000e+00 6.921568e-05
 4.978867e+02 1.177369e-05 1.749782e-06 6.410812e-06 4.932051e-05 0.000000e+00 6.925479e-05
 5.008195e+02 1.179018e-05 1.742635e-06 6.371684e-06 4.939180e-05 0.000000e+00 6.929630e-05
 5.031770e+02 1.180328e-05 1.736936e-06 6.340489e-06 4.944851e-05 0.000000e+00 6.932922e-05
 5.055863e+02 1.181653e-05 1.731155e-06 6.308843e-06 4.950592e-05 0.000000e+00 6.936245e-05
 5.083237e+02 1.183142e-05 1.724637e-06 6.273170e-06 4.957050e-05 0.000000e+00 6.939972e-05
 5.113023e+02 1.184742e-05 1.717607e-06 6.234694e-06 4.963997e-05 0.000000e+00 6.943970e-05
 5.136299e+02 1.185978e-05 1.712159e-06 6.204873e-06 4.969371e-05 0.000000e+00 6.947052e-05
 5.160154e+02 1.187232e-05 1.706614e-06 6.174529e-06 4.974828e-05 0.000000e+00 6.950174e-05
 5.187684e+02 1.188664e-05 1.700266e-06 6.139787e-06 4.981063e-05 0.000000e+00 6.953732e-05
 5.217952e+02 1.190219e-05 1.693347e-06 6.101925e-06 4.987842e-05 0.000000e+00 6.957588e-05
 5.240914e+02 1.191386e-05 1.688141e-06 6.073436e-06 4.992933e-05 0.000000e+00 6.960476e-05
 5.264517e+02 1.192573e-05 1.682827e-06 6.044358e-06 4.998120e-05 0.000000e+00 6.963411e-05
 5.292205e+02 1.193951e-05 1.676642e-06 6.010515e-06 5.004145e-05 0.000000e+00 6.966811e-05
 5.322986e+02 1.195465e-05 1.669827e-06 5.973225e-06 5.010769e-05 0.000000e+00 6.970539e-05
 5.345630e+02 1.196566e-05 1.664855e-06 5.946015e-06 5.015593e-05 0.000000e+00 6.973246e-05
 5.368978e+02 1.197691e-05 1.659763e-06 5.918155e-06 5.020524e-05 0.000000e+00 6.976007e-05
 5.396823e+02 1.199019e-05 1.653738e-06 5.885184e-06 5.026350e-05 0.000000e+00 6.979261e-05
 5.424964e+02 1.200346e-05 1.647700e-06 5.852145e-06 5.032176e-05 0.000000e+00 6.982506e-05
