 3.623285e+02 1.273686e-16 2.032027e-08 2.114822e-09 1.724344e-08 3.627135e-07 7.733030e-06 0.000000e+00 8.135422e-06
 3.649428e+02 1.020323e-16 1.973188e-08 2.056122e-09 1.674800e-08 3.517437e-07 7.755973e-06 0.000000e+00 8.146253e-06
 3.675992e+02 8.144441e-17 1.915527e-08 1.998511e-09 1.626161e-08 3.409641e-07 7.778951e-06 0.000000e+00 8.157330e-06
 3.702388e+02 6.510340e-17 1.860265e-08 1.943219e-09 1.579468e-08 3.306065e-07 7.801456e-06 0.000000e+00 8.168403e-06
 3.728148e+02 5.232282e-17 1.808213e-08 1.891069e-09 1.535419e-08 3.208275e-07 7.823108e-06 0.000000e+00 8.179263e-06
 3.753568e+02 4.217245e-17 1.758594e-08 1.841294e-09 1.493367e-08 3.114850e-07 7.844181e-06 0.000000e+00 8.190026e-06
 3.779440e+02 3.386110e-17 1.709803e-08 1.792293e-09 1.451964e-08 3.022801e-07 7.865333e-06 0.000000e+00 8.201023e-06
 3.806118e+02 2.700257e-17 1.661232e-08 1.743455e-09 1.410693e-08 2.930986e-07 7.886838e-06 0.000000e+00 8.212399e-06
 3.832939e+02 2.150710e-17 1.614109e-08 1.696019e-09 1.370603e-08 2.841746e-07 7.908151e-06 0.000000e+00 8.223869e-06
 3.858919e+02 1.725277e-17 1.570032e-08 1.651603e-09 1.333064e-08 2.758138e-07 7.928507e-06 0.000000e+00 8.235003e-06
 3.884041e+02 1.394100e-17 1.528822e-08 1.610035e-09 1.297930e-08 2.679852e-07 7.947925e-06 0.000000e+00 8.245788e-06
 3.909398e+02 1.124256e-17 1.488582e-08 1.569407e-09 1.263592e-08 2.603306e-07 7.967266e-06 0.000000e+00 8.256688e-06
 3.935987e+02 8.972189e-18 1.447795e-08 1.528189e-09 1.228756e-08 2.525623e-07 7.987270e-06 0.000000e+00 8.268126e-06
 3.963373e+02 7.112018e-18 1.407232e-08 1.487160e-09 1.194083e-08 2.448278e-07 8.007586e-06 0.000000e+00 8.279914e-06
 3.989924e+02 5.677605e-18 1.369255e-08 1.448713e-09 1.161595e-08 2.375788e-07 8.027007e-06 0.000000e+00 8.291343e-06
 4.014886e+02 4.594010e-18 1.334715e-08 1.413717e-09 1.132027e-08 2.309802e-07 8.045023e-06 0.000000e+00 8.302085e-06
 4.039461e+02 3.729441e-18 1.301772e-08 1.380316e-09 1.103810e-08 2.246823e-07 8.062535e-06 0.000000e+00 8.312653e-06
